datasetID,method,auxData,metric,result
BREAST,scDesign3_nb(rf),morans_I,KDEstat,0.125713004
HOSTEOSARCOMA,scDesign3_nb(rf),morans_I,KDEstat,2.647441432
HPROSTATE,scDesign3_nb(rf),morans_I,KDEstat,1.909797373
MBRAIN,scDesign3_nb(rf),morans_I,KDEstat,7.671138719
MCATUMOR,scDesign3_nb(rf),morans_I,KDEstat,0.450255235
MCORTEX,scDesign3_nb(rf),morans_I,KDEstat,-0.065379994
MGASTRULA,scDesign3_nb(rf),morans_I,KDEstat,0.18659714
MOBNEW,scDesign3_nb(rf),morans_I,KDEstat,-0.176648544
MUSCLE,scDesign3_nb(rf),morans_I,KDEstat,2.687318277
PDAC,scDesign3_nb(rf),morans_I,KDEstat,0.686253401
BREAST,scDesign3_poi(rf),morans_I,KDEstat,0.440939934
HOSTEOSARCOMA,scDesign3_poi(rf),morans_I,KDEstat,17.52029395
HPROSTATE,scDesign3_poi(rf),morans_I,KDEstat,0.580591479
MBRAIN,scDesign3_poi(rf),morans_I,KDEstat,61.32478986
MCATUMOR,scDesign3_poi(rf),morans_I,KDEstat,0.072918737
MCORTEX,scDesign3_poi(rf),morans_I,KDEstat,2.076143395
MGASTRULA,scDesign3_poi(rf),morans_I,KDEstat,0.29494464
MOBNEW,scDesign3_poi(rf),morans_I,KDEstat,2.073289738
MUSCLE,scDesign3_poi(rf),morans_I,KDEstat,16.51027533
PDAC,scDesign3_poi(rf),morans_I,KDEstat,0.315813092
BREAST,SRTsim(rf),morans_I,KDEstat,-0.175004433
HOSTEOSARCOMA,SRTsim(rf),morans_I,KDEstat,-0.112515387
HPROSTATE,SRTsim(rf),morans_I,KDEstat,1.391602724
MBRAIN,SRTsim(rf),morans_I,KDEstat,-0.430282006
MCATUMOR,SRTsim(rf),morans_I,KDEstat,0.197992831
MCORTEX,SRTsim(rf),morans_I,KDEstat,0.114958061
MGASTRULA,SRTsim(rf),morans_I,KDEstat,-0.316727439
MOBNEW,SRTsim(rf),morans_I,KDEstat,-0.287382867
MUSCLE,SRTsim(rf),morans_I,KDEstat,1.188511045
PDAC,SRTsim(rf),morans_I,KDEstat,0.373496769
BREAST,scDesign2,L_stat,KDEstat,-2.467491212
HOSTEOSARCOMA,scDesign2,L_stat,KDEstat,-0.860172771
HPROSTATE,scDesign2,L_stat,KDEstat,0.34227441
MBRAIN,scDesign2,L_stat,KDEstat,0.214891824
MCATUMOR,scDesign2,L_stat,KDEstat,0.979461608
MCORTEX,scDesign2,L_stat,KDEstat,0.923754278
MGASTRULA,scDesign2,L_stat,KDEstat,0.055656476
MOBNEW,scDesign2,L_stat,KDEstat,-2.087288122
MUSCLE,scDesign2,L_stat,KDEstat,0.670089796
PDAC,scDesign2,L_stat,KDEstat,1.538486194
BREAST,scDesign3_gau,L_stat,KDEstat,-4.643874826
HOSTEOSARCOMA,scDesign3_gau,L_stat,KDEstat,-0.843405681
HPROSTATE,scDesign3_gau,L_stat,KDEstat,0.050296377
MBRAIN,scDesign3_gau,L_stat,KDEstat,0.289663403
MCATUMOR,scDesign3_gau,L_stat,KDEstat,-0.651479857
MCORTEX,scDesign3_gau,L_stat,KDEstat,-0.202392236
MGASTRULA,scDesign3_gau,L_stat,KDEstat,-0.145461156
MOBNEW,scDesign3_gau,L_stat,KDEstat,-2.683528512
MUSCLE,scDesign3_gau,L_stat,KDEstat,1.021606564
PDAC,scDesign3_gau,L_stat,KDEstat,1.817521079
BREAST,scDesign3_nb,L_stat,KDEstat,-5.691163822
HOSTEOSARCOMA,scDesign3_nb,L_stat,KDEstat,-0.765412701
HPROSTATE,scDesign3_nb,L_stat,KDEstat,-0.183692703
MBRAIN,scDesign3_nb,L_stat,KDEstat,0.128951348
MCATUMOR,scDesign3_nb,L_stat,KDEstat,-0.856327611
MCORTEX,scDesign3_nb,L_stat,KDEstat,-0.263551514
MGASTRULA,scDesign3_nb,L_stat,KDEstat,-0.218946719
MOBNEW,scDesign3_nb,L_stat,KDEstat,-2.582184303
MUSCLE,scDesign3_nb,L_stat,KDEstat,0.603497422
PDAC,scDesign3_nb,L_stat,KDEstat,0.208339122
BREAST,scDesign3_poi,L_stat,KDEstat,-7.830937628
HOSTEOSARCOMA,scDesign3_poi,L_stat,KDEstat,-0.128441235
HPROSTATE,scDesign3_poi,L_stat,KDEstat,-0.238251059
MBRAIN,scDesign3_poi,L_stat,KDEstat,0.273336606
MCATUMOR,scDesign3_poi,L_stat,KDEstat,-0.892930844
MCORTEX,scDesign3_poi,L_stat,KDEstat,-0.277751029
MGASTRULA,scDesign3_poi,L_stat,KDEstat,-0.186291637
MOBNEW,scDesign3_poi,L_stat,KDEstat,-3.133800878
MUSCLE,scDesign3_poi,L_stat,KDEstat,0.579970595
PDAC,scDesign3_poi,L_stat,KDEstat,0.06443678
BREAST,SPARsim,L_stat,KDEstat,-2.919186886
HOSTEOSARCOMA,SPARsim,L_stat,KDEstat,-0.603826923
HPROSTATE,SPARsim,L_stat,KDEstat,-0.236247333
MBRAIN,SPARsim,L_stat,KDEstat,-0.021121469
MCATUMOR,SPARsim,L_stat,KDEstat,-0.788490182
MCORTEX,SPARsim,L_stat,KDEstat,-0.170573292
MGASTRULA,SPARsim,L_stat,KDEstat,0.103210559
MOBNEW,SPARsim,L_stat,KDEstat,-3.192890477
MUSCLE,SPARsim,L_stat,KDEstat,0.550088048
PDAC,SPARsim,L_stat,KDEstat,-0.130094481
BREAST,splatter,L_stat,KDEstat,-2.2742163
HOSTEOSARCOMA,splatter,L_stat,KDEstat,-0.384542617
HPROSTATE,splatter,L_stat,KDEstat,0.451838317
MBRAIN,splatter,L_stat,KDEstat,0.529144537
MCATUMOR,splatter,L_stat,KDEstat,0.361169512
MCORTEX,splatter,L_stat,KDEstat,1.118929439
MGASTRULA,splatter,L_stat,KDEstat,0.139343825
MOBNEW,splatter,L_stat,KDEstat,-2.395561947
MUSCLE,splatter,L_stat,KDEstat,0.369071927
PDAC,splatter,L_stat,KDEstat,0.635228966
BREAST,SRTsim,L_stat,KDEstat,-5.92570094
HOSTEOSARCOMA,SRTsim,L_stat,KDEstat,-0.944294783
HPROSTATE,SRTsim,L_stat,KDEstat,-0.234433042
MBRAIN,SRTsim,L_stat,KDEstat,-0.382750731
MCATUMOR,SRTsim,L_stat,KDEstat,-0.748067937
MCORTEX,SRTsim,L_stat,KDEstat,-0.188773732
MGASTRULA,SRTsim,L_stat,KDEstat,-0.363692806
MOBNEW,SRTsim,L_stat,KDEstat,-3.812521008
MUSCLE,SRTsim,L_stat,KDEstat,-0.126547523
PDAC,SRTsim,L_stat,KDEstat,-0.130843906
BREAST,symsim,L_stat,KDEstat,-2.393366885
HOSTEOSARCOMA,symsim,L_stat,KDEstat,-0.886948865
HPROSTATE,symsim,L_stat,KDEstat,-0.10688338
MBRAIN,symsim,L_stat,KDEstat,0.477464241
MCATUMOR,symsim,L_stat,KDEstat,1.090169941
MCORTEX,symsim,L_stat,KDEstat,0.52073513
MGASTRULA,symsim,L_stat,KDEstat,0.192332334
MOBNEW,symsim,L_stat,KDEstat,-2.103805052
MUSCLE,symsim,L_stat,KDEstat,0.908189133
PDAC,symsim,L_stat,KDEstat,0.277392599
BREAST,zinbwave,L_stat,KDEstat,-3.658929275
HOSTEOSARCOMA,zinbwave,L_stat,KDEstat,-0.740428739
HPROSTATE,zinbwave,L_stat,KDEstat,-0.336536355
MBRAIN,zinbwave,L_stat,KDEstat,0.34944262
MCATUMOR,zinbwave,L_stat,KDEstat,-0.677149641
MCORTEX,zinbwave,L_stat,KDEstat,-0.45194134
MGASTRULA,zinbwave,L_stat,KDEstat,-0.234896954
MOBNEW,zinbwave,L_stat,KDEstat,-3.323113026
MUSCLE,zinbwave,L_stat,KDEstat,-0.319969821
PDAC,zinbwave,L_stat,KDEstat,-0.576070288
BREAST,scDesign3_gau(rf),L_stat,KDEstat,-4.643874826
HOSTEOSARCOMA,scDesign3_gau(rf),L_stat,KDEstat,-0.843405681
HPROSTATE,scDesign3_gau(rf),L_stat,KDEstat,0.050296377
MBRAIN,scDesign3_gau(rf),L_stat,KDEstat,0.289663403
MCATUMOR,scDesign3_gau(rf),L_stat,KDEstat,-0.651479857
MCORTEX,scDesign3_gau(rf),L_stat,KDEstat,-0.202392236
MGASTRULA,scDesign3_gau(rf),L_stat,KDEstat,-0.145461156
MOBNEW,scDesign3_gau(rf),L_stat,KDEstat,-2.683528512
MUSCLE,scDesign3_gau(rf),L_stat,KDEstat,1.021606564
PDAC,scDesign3_gau(rf),L_stat,KDEstat,1.817521079
BREAST,scDesign3_nb(rf),L_stat,KDEstat,-5.691163822
HOSTEOSARCOMA,scDesign3_nb(rf),L_stat,KDEstat,-0.765412701
HPROSTATE,scDesign3_nb(rf),L_stat,KDEstat,-0.183692703
MBRAIN,scDesign3_nb(rf),L_stat,KDEstat,0.083143453
MCATUMOR,scDesign3_nb(rf),L_stat,KDEstat,-0.856327611
MCORTEX,scDesign3_nb(rf),L_stat,KDEstat,-0.263551514
MGASTRULA,scDesign3_nb(rf),L_stat,KDEstat,-0.216473723
MOBNEW,scDesign3_nb(rf),L_stat,KDEstat,-2.582184303
MUSCLE,scDesign3_nb(rf),L_stat,KDEstat,0.603497422
PDAC,scDesign3_nb(rf),L_stat,KDEstat,0.208339122
BREAST,scDesign3_poi(rf),L_stat,KDEstat,-7.830937628
HOSTEOSARCOMA,scDesign3_poi(rf),L_stat,KDEstat,-0.128441235
HPROSTATE,scDesign3_poi(rf),L_stat,KDEstat,-0.238251059
MBRAIN,scDesign3_poi(rf),L_stat,KDEstat,0.273336606
MCATUMOR,scDesign3_poi(rf),L_stat,KDEstat,-0.892930844
MCORTEX,scDesign3_poi(rf),L_stat,KDEstat,-0.277751029
MGASTRULA,scDesign3_poi(rf),L_stat,KDEstat,-0.186291637
MOBNEW,scDesign3_poi(rf),L_stat,KDEstat,-3.133800878
MUSCLE,scDesign3_poi(rf),L_stat,KDEstat,0.579970595
PDAC,scDesign3_poi(rf),L_stat,KDEstat,0.06443678
BREAST,SRTsim(rf),L_stat,KDEstat,-5.305732169
HOSTEOSARCOMA,SRTsim(rf),L_stat,KDEstat,-0.942542694
HPROSTATE,SRTsim(rf),L_stat,KDEstat,-0.302624981
MBRAIN,SRTsim(rf),L_stat,KDEstat,-0.220456679
MCATUMOR,SRTsim(rf),L_stat,KDEstat,-0.744465751
MCORTEX,SRTsim(rf),L_stat,KDEstat,-0.152476766
MGASTRULA,SRTsim(rf),L_stat,KDEstat,-0.357539505
MOBNEW,SRTsim(rf),L_stat,KDEstat,-3.609653975
MUSCLE,SRTsim(rf),L_stat,KDEstat,-0.158159279
PDAC,SRTsim(rf),L_stat,KDEstat,-0.413759945
BREAST,scDesign2,celltype_interaction,KDEstat,1.166609544
HOSTEOSARCOMA,scDesign2,celltype_interaction,KDEstat,-0.426112622
HPROSTATE,scDesign2,celltype_interaction,KDEstat,0.811106247
MBRAIN,scDesign2,celltype_interaction,KDEstat,-0.612472635
MCATUMOR,scDesign2,celltype_interaction,KDEstat,-0.741394272
MCORTEX,scDesign2,celltype_interaction,KDEstat,-0.264552482
MGASTRULA,scDesign2,celltype_interaction,KDEstat,-0.249016091
MOBNEW,scDesign2,celltype_interaction,KDEstat,-2.500794983
MUSCLE,scDesign2,celltype_interaction,KDEstat,-0.396177905
PDAC,scDesign2,celltype_interaction,KDEstat,3.31712194
BREAST,scDesign3_gau,celltype_interaction,KDEstat,-0.435405739
HOSTEOSARCOMA,scDesign3_gau,celltype_interaction,KDEstat,-0.43532964
HPROSTATE,scDesign3_gau,celltype_interaction,KDEstat,-0.484001094
MBRAIN,scDesign3_gau,celltype_interaction,KDEstat,-20.97135554
MCATUMOR,scDesign3_gau,celltype_interaction,KDEstat,-0.718815292
MCORTEX,scDesign3_gau,celltype_interaction,KDEstat,-0.210660656
MGASTRULA,scDesign3_gau,celltype_interaction,KDEstat,0.011805114
MOBNEW,scDesign3_gau,celltype_interaction,KDEstat,-3.366018372
MUSCLE,scDesign3_gau,celltype_interaction,KDEstat,-0.002893373
PDAC,scDesign3_gau,celltype_interaction,KDEstat,5.318862541
BREAST,scDesign3_nb,celltype_interaction,KDEstat,-0.510168924
HOSTEOSARCOMA,scDesign3_nb,celltype_interaction,KDEstat,-0.450059596
HPROSTATE,scDesign3_nb,celltype_interaction,KDEstat,-3.279699774
MBRAIN,scDesign3_nb,celltype_interaction,KDEstat,-2.130014011
MCATUMOR,scDesign3_nb,celltype_interaction,KDEstat,-0.741321444
MCORTEX,scDesign3_nb,celltype_interaction,KDEstat,-0.298262952
MGASTRULA,scDesign3_nb,celltype_interaction,KDEstat,-0.248534077
MOBNEW,scDesign3_nb,celltype_interaction,KDEstat,-3.491284671
MUSCLE,scDesign3_nb,celltype_interaction,KDEstat,-0.540147965
PDAC,scDesign3_nb,celltype_interaction,KDEstat,2.977063815
BREAST,scDesign3_poi,celltype_interaction,KDEstat,-0.487228807
HOSTEOSARCOMA,scDesign3_poi,celltype_interaction,KDEstat,-0.393976915
HPROSTATE,scDesign3_poi,celltype_interaction,KDEstat,-0.718189369
MBRAIN,scDesign3_poi,celltype_interaction,KDEstat,-1.978899673
MCATUMOR,scDesign3_poi,celltype_interaction,KDEstat,-0.740192787
MCORTEX,scDesign3_poi,celltype_interaction,KDEstat,-0.227783902
MGASTRULA,scDesign3_poi,celltype_interaction,KDEstat,-0.078659846
MOBNEW,scDesign3_poi,celltype_interaction,KDEstat,-3.366759981
MUSCLE,scDesign3_poi,celltype_interaction,KDEstat,-0.505463845
PDAC,scDesign3_poi,celltype_interaction,KDEstat,1.147217802
BREAST,SPARsim,celltype_interaction,KDEstat,-0.077193909
HOSTEOSARCOMA,SPARsim,celltype_interaction,KDEstat,-0.419876646
HPROSTATE,SPARsim,celltype_interaction,KDEstat,-9.51021104
MBRAIN,SPARsim,celltype_interaction,KDEstat,-14.65844523
MCATUMOR,SPARsim,celltype_interaction,KDEstat,-0.741247486
MCORTEX,SPARsim,celltype_interaction,KDEstat,-0.225494319
MGASTRULA,SPARsim,celltype_interaction,KDEstat,0.479334028
MOBNEW,SPARsim,celltype_interaction,KDEstat,-3.23276826
MUSCLE,SPARsim,celltype_interaction,KDEstat,0.114863755
PDAC,SPARsim,celltype_interaction,KDEstat,1.868577842
BREAST,splatter,celltype_interaction,KDEstat,-0.030106759
HOSTEOSARCOMA,splatter,celltype_interaction,KDEstat,-0.287265286
HPROSTATE,splatter,celltype_interaction,KDEstat,-8.440872223
MBRAIN,splatter,celltype_interaction,KDEstat,6.265736448
MCATUMOR,splatter,celltype_interaction,KDEstat,0.795878985
MCORTEX,splatter,celltype_interaction,KDEstat,0.089656835
MGASTRULA,splatter,celltype_interaction,KDEstat,0.310220479
MOBNEW,splatter,celltype_interaction,KDEstat,-1.072914338
MUSCLE,splatter,celltype_interaction,KDEstat,0.056767596
PDAC,splatter,celltype_interaction,KDEstat,0.571369667
BREAST,SRTsim,celltype_interaction,KDEstat,1.130326232
HOSTEOSARCOMA,SRTsim,celltype_interaction,KDEstat,-0.443012911
HPROSTATE,SRTsim,celltype_interaction,KDEstat,1.412950602
MBRAIN,SRTsim,celltype_interaction,KDEstat,0.138371995
MCATUMOR,SRTsim,celltype_interaction,KDEstat,-0.741287575
MCORTEX,SRTsim,celltype_interaction,KDEstat,-0.305363028
MGASTRULA,SRTsim,celltype_interaction,KDEstat,-0.260820971
MOBNEW,SRTsim,celltype_interaction,KDEstat,-2.521762586
MUSCLE,SRTsim,celltype_interaction,KDEstat,-0.688888408
PDAC,SRTsim,celltype_interaction,KDEstat,1.460185957
BREAST,symsim,celltype_interaction,KDEstat,-0.23664242
HOSTEOSARCOMA,symsim,celltype_interaction,KDEstat,-0.24800774
HPROSTATE,symsim,celltype_interaction,KDEstat,9.684757497
MBRAIN,symsim,celltype_interaction,KDEstat,52.42825426
MCATUMOR,symsim,celltype_interaction,KDEstat,0.085388121
MCORTEX,symsim,celltype_interaction,KDEstat,1.986933119
MGASTRULA,symsim,celltype_interaction,KDEstat,12.8721891
MOBNEW,symsim,celltype_interaction,KDEstat,-0.353437327
MUSCLE,symsim,celltype_interaction,KDEstat,-4.648789461
PDAC,symsim,celltype_interaction,KDEstat,4.904744609
BREAST,zinbwave,celltype_interaction,KDEstat,-0.4637409
HOSTEOSARCOMA,zinbwave,celltype_interaction,KDEstat,-0.389346206
HPROSTATE,zinbwave,celltype_interaction,KDEstat,4.111030988
MBRAIN,zinbwave,celltype_interaction,KDEstat,5.049783351
MCATUMOR,zinbwave,celltype_interaction,KDEstat,-0.731240338
MCORTEX,zinbwave,celltype_interaction,KDEstat,0.724125424
MGASTRULA,zinbwave,celltype_interaction,KDEstat,0.217696333
MOBNEW,zinbwave,celltype_interaction,KDEstat,-1.771993539
MUSCLE,zinbwave,celltype_interaction,KDEstat,-0.554577518
PDAC,zinbwave,celltype_interaction,KDEstat,0.650001789
BREAST,scDesign3_gau(rf),celltype_interaction,KDEstat,-0.435405739
HOSTEOSARCOMA,scDesign3_gau(rf),celltype_interaction,KDEstat,-0.43532964
HPROSTATE,scDesign3_gau(rf),celltype_interaction,KDEstat,-0.484001094
MBRAIN,scDesign3_gau(rf),celltype_interaction,KDEstat,-20.97135554
MCATUMOR,scDesign3_gau(rf),celltype_interaction,KDEstat,-0.718815292
MCORTEX,scDesign3_gau(rf),celltype_interaction,KDEstat,-0.210660656
MGASTRULA,scDesign3_gau(rf),celltype_interaction,KDEstat,0.011805114
MOBNEW,scDesign3_gau(rf),celltype_interaction,KDEstat,-3.366018372
MUSCLE,scDesign3_gau(rf),celltype_interaction,KDEstat,-0.002893373
PDAC,scDesign3_gau(rf),celltype_interaction,KDEstat,5.318862541
BREAST,scDesign3_nb(rf),celltype_interaction,KDEstat,-0.510168924
HOSTEOSARCOMA,scDesign3_nb(rf),celltype_interaction,KDEstat,-0.450059596
HPROSTATE,scDesign3_nb(rf),celltype_interaction,KDEstat,-3.279699774
MBRAIN,scDesign3_nb(rf),celltype_interaction,KDEstat,-2.24031779
MCATUMOR,scDesign3_nb(rf),celltype_interaction,KDEstat,-0.741321444
MCORTEX,scDesign3_nb(rf),celltype_interaction,KDEstat,-0.298262952
MGASTRULA,scDesign3_nb(rf),celltype_interaction,KDEstat,-0.247564669
MOBNEW,scDesign3_nb(rf),celltype_interaction,KDEstat,-3.491284671
MUSCLE,scDesign3_nb(rf),celltype_interaction,KDEstat,-0.540147965
PDAC,scDesign3_nb(rf),celltype_interaction,KDEstat,2.977063815
BREAST,scDesign3_poi(rf),celltype_interaction,KDEstat,-0.487228807
HOSTEOSARCOMA,scDesign3_poi(rf),celltype_interaction,KDEstat,-0.393976915
HPROSTATE,scDesign3_poi(rf),celltype_interaction,KDEstat,-0.718189369
MBRAIN,scDesign3_poi(rf),celltype_interaction,KDEstat,-1.978899673
MCATUMOR,scDesign3_poi(rf),celltype_interaction,KDEstat,-0.740192787
MCORTEX,scDesign3_poi(rf),celltype_interaction,KDEstat,-0.227783902
MGASTRULA,scDesign3_poi(rf),celltype_interaction,KDEstat,-0.078659846
MOBNEW,scDesign3_poi(rf),celltype_interaction,KDEstat,-3.366759981
MUSCLE,scDesign3_poi(rf),celltype_interaction,KDEstat,-0.505463845
PDAC,scDesign3_poi(rf),celltype_interaction,KDEstat,1.147217802
BREAST,SRTsim(rf),celltype_interaction,KDEstat,-0.517810542
HOSTEOSARCOMA,SRTsim(rf),celltype_interaction,KDEstat,-0.450575046
HPROSTATE,SRTsim(rf),celltype_interaction,KDEstat,1.086318486
MBRAIN,SRTsim(rf),celltype_interaction,KDEstat,-8.870129555
MCATUMOR,SRTsim(rf),celltype_interaction,KDEstat,-0.742724413
MCORTEX,SRTsim(rf),celltype_interaction,KDEstat,-0.259262335
MGASTRULA,SRTsim(rf),celltype_interaction,KDEstat,-0.271873016
MOBNEW,SRTsim(rf),celltype_interaction,KDEstat,-2.879497972
MUSCLE,SRTsim(rf),celltype_interaction,KDEstat,-0.65978495
PDAC,SRTsim(rf),celltype_interaction,KDEstat,0.691865625
BREAST,scDesign2,TMM,KDEstat,1.176680032
HOSTEOSARCOMA,scDesign2,TMM,KDEstat,0.871882995
HPROSTATE,scDesign2,TMM,KDEstat,-0.007873082
MBRAIN,scDesign2,TMM,KDEstat,0.426465996
MCATUMOR,scDesign2,TMM,KDEstat,3.022798729
MCORTEX,scDesign2,TMM,KDEstat,1.485220286
MGASTRULA,scDesign2,TMM,KDEstat,2.520582383
MOBNEW,scDesign2,TMM,KDEstat,-0.56494919
MUSCLE,scDesign2,TMM,KDEstat,0.365059345
PDAC,scDesign2,TMM,KDEstat,0.131439857
BREAST,scDesign3_gau,TMM,KDEstat,2.756727391
HOSTEOSARCOMA,scDesign3_gau,TMM,KDEstat,4.421268096
HPROSTATE,scDesign3_gau,TMM,KDEstat,0.638566159
MBRAIN,scDesign3_gau,TMM,KDEstat,4.709486798
MCATUMOR,scDesign3_gau,TMM,KDEstat,5.197363841
MCORTEX,scDesign3_gau,TMM,KDEstat,8.530204941
MGASTRULA,scDesign3_gau,TMM,KDEstat,14.83152004
MOBNEW,scDesign3_gau,TMM,KDEstat,0.049055791
MUSCLE,scDesign3_gau,TMM,KDEstat,2.457230528
PDAC,scDesign3_gau,TMM,KDEstat,0.77086111
BREAST,scDesign3_nb,TMM,KDEstat,2.486634379
HOSTEOSARCOMA,scDesign3_nb,TMM,KDEstat,0.536667121
HPROSTATE,scDesign3_nb,TMM,KDEstat,1.707228135
MBRAIN,scDesign3_nb,TMM,KDEstat,1.51193991
MCATUMOR,scDesign3_nb,TMM,KDEstat,1.085863418
MCORTEX,scDesign3_nb,TMM,KDEstat,1.077184065
MGASTRULA,scDesign3_nb,TMM,KDEstat,2.610891511
MOBNEW,scDesign3_nb,TMM,KDEstat,0.026586664
MUSCLE,scDesign3_nb,TMM,KDEstat,0.883789062
PDAC,scDesign3_nb,TMM,KDEstat,-0.019400129
BREAST,scDesign3_poi,TMM,KDEstat,5.583454302
HOSTEOSARCOMA,scDesign3_poi,TMM,KDEstat,3.336650445
HPROSTATE,scDesign3_poi,TMM,KDEstat,0.672084306
MBRAIN,scDesign3_poi,TMM,KDEstat,10.97442965
MCATUMOR,scDesign3_poi,TMM,KDEstat,9.712503233
MCORTEX,scDesign3_poi,TMM,KDEstat,1.182438435
MGASTRULA,scDesign3_poi,TMM,KDEstat,5.203031948
MOBNEW,scDesign3_poi,TMM,KDEstat,-0.690253607
MUSCLE,scDesign3_poi,TMM,KDEstat,13.93482864
PDAC,scDesign3_poi,TMM,KDEstat,0.087631001
BREAST,SPARsim,TMM,KDEstat,8.931309316
HOSTEOSARCOMA,SPARsim,TMM,KDEstat,6.547228253
HPROSTATE,SPARsim,TMM,KDEstat,2.84567539
MBRAIN,SPARsim,TMM,KDEstat,9.294776881
MCATUMOR,SPARsim,TMM,KDEstat,4.314954053
MCORTEX,SPARsim,TMM,KDEstat,0.248330887
MGASTRULA,SPARsim,TMM,KDEstat,3.532843177
MOBNEW,SPARsim,TMM,KDEstat,-0.271947594
MUSCLE,SPARsim,TMM,KDEstat,-0.068051198
PDAC,SPARsim,TMM,KDEstat,1.199065354
BREAST,splatter,TMM,KDEstat,15.15142093
HOSTEOSARCOMA,splatter,TMM,KDEstat,9.098078282
HPROSTATE,splatter,TMM,KDEstat,24.95709668
MBRAIN,splatter,TMM,KDEstat,4.188404639
MCATUMOR,splatter,TMM,KDEstat,79.11963767
MCORTEX,splatter,TMM,KDEstat,0.118361973
MGASTRULA,splatter,TMM,KDEstat,2.036248991
MOBNEW,splatter,TMM,KDEstat,7.777103746
MUSCLE,splatter,TMM,KDEstat,4.884091698
PDAC,splatter,TMM,KDEstat,4.675057827
BREAST,SRTsim,TMM,KDEstat,2.200970076
HOSTEOSARCOMA,SRTsim,TMM,KDEstat,0.477497609
HPROSTATE,SRTsim,TMM,KDEstat,-0.480680939
MBRAIN,SRTsim,TMM,KDEstat,1.079686779
MCATUMOR,SRTsim,TMM,KDEstat,2.422491091
MCORTEX,SRTsim,TMM,KDEstat,-0.147172425
MGASTRULA,SRTsim,TMM,KDEstat,0.024795534
MOBNEW,SRTsim,TMM,KDEstat,-0.289582915
MUSCLE,SRTsim,TMM,KDEstat,-0.062019054
PDAC,SRTsim,TMM,KDEstat,-0.192177418
BREAST,symsim,TMM,KDEstat,14.00323416
HOSTEOSARCOMA,symsim,TMM,KDEstat,72.67940766
HPROSTATE,symsim,TMM,KDEstat,10.65921908
MBRAIN,symsim,TMM,KDEstat,9.227397164
MCATUMOR,symsim,TMM,KDEstat,121.3621385
MCORTEX,symsim,TMM,KDEstat,5.522837839
MGASTRULA,symsim,TMM,KDEstat,4.594427501
MOBNEW,symsim,TMM,KDEstat,3.201369951
MUSCLE,symsim,TMM,KDEstat,1.16761403
PDAC,symsim,TMM,KDEstat,1.302833582
BREAST,zinbwave,TMM,KDEstat,24.11275734
HOSTEOSARCOMA,zinbwave,TMM,KDEstat,2.01215439
HPROSTATE,zinbwave,TMM,KDEstat,0.03320189
MBRAIN,zinbwave,TMM,KDEstat,2.021903594
MCATUMOR,zinbwave,TMM,KDEstat,34.03546341
MCORTEX,zinbwave,TMM,KDEstat,0.012891343
MGASTRULA,zinbwave,TMM,KDEstat,0.111728216
MOBNEW,zinbwave,TMM,KDEstat,-0.373661713
MUSCLE,zinbwave,TMM,KDEstat,6.0996131
PDAC,zinbwave,TMM,KDEstat,-0.121003134
BREAST,scDesign3_gau(rf),TMM,KDEstat,2.756727391
HOSTEOSARCOMA,scDesign3_gau(rf),TMM,KDEstat,4.421268096
HPROSTATE,scDesign3_gau(rf),TMM,KDEstat,0.638566159
MBRAIN,scDesign3_gau(rf),TMM,KDEstat,4.709486798
MCATUMOR,scDesign3_gau(rf),TMM,KDEstat,5.197363841
MCORTEX,scDesign3_gau(rf),TMM,KDEstat,8.530204941
MGASTRULA,scDesign3_gau(rf),TMM,KDEstat,14.83152004
MOBNEW,scDesign3_gau(rf),TMM,KDEstat,0.049055791
MUSCLE,scDesign3_gau(rf),TMM,KDEstat,2.457230528
PDAC,scDesign3_gau(rf),TMM,KDEstat,0.77086111
BREAST,scDesign3_nb(rf),TMM,KDEstat,2.486634379
HOSTEOSARCOMA,scDesign3_nb(rf),TMM,KDEstat,0.536667121
HPROSTATE,scDesign3_nb(rf),TMM,KDEstat,1.707228135
MBRAIN,scDesign3_nb(rf),TMM,KDEstat,1.028673458
MCATUMOR,scDesign3_nb(rf),TMM,KDEstat,1.085863418
MCORTEX,scDesign3_nb(rf),TMM,KDEstat,1.077184065
MGASTRULA,scDesign3_nb(rf),TMM,KDEstat,2.253780957
MOBNEW,scDesign3_nb(rf),TMM,KDEstat,0.026586664
MUSCLE,scDesign3_nb(rf),TMM,KDEstat,0.883789062
PDAC,scDesign3_nb(rf),TMM,KDEstat,-0.019400129
BREAST,scDesign3_poi(rf),TMM,KDEstat,5.583454302
HOSTEOSARCOMA,scDesign3_poi(rf),TMM,KDEstat,3.336650445
HPROSTATE,scDesign3_poi(rf),TMM,KDEstat,0.672084306
MBRAIN,scDesign3_poi(rf),TMM,KDEstat,10.97442965
MCATUMOR,scDesign3_poi(rf),TMM,KDEstat,9.712503233
MCORTEX,scDesign3_poi(rf),TMM,KDEstat,1.182438435
MGASTRULA,scDesign3_poi(rf),TMM,KDEstat,5.203031948
MOBNEW,scDesign3_poi(rf),TMM,KDEstat,-0.690253607
MUSCLE,scDesign3_poi(rf),TMM,KDEstat,13.93482864
PDAC,scDesign3_poi(rf),TMM,KDEstat,0.087631001
BREAST,SRTsim(rf),TMM,KDEstat,2.166391299
HOSTEOSARCOMA,SRTsim(rf),TMM,KDEstat,2.286157507
HPROSTATE,SRTsim(rf),TMM,KDEstat,1.214430614
